alimento,consumo,identifier,entidad,code_upm,est_var,pondef,indicef,nse4f,nse5f,area,region,sexo,edadanos
bebidas o aguas de sabor industrializadas con azúcar (frutsi,377.1428527832031,folio_232162__intp_5,23,M2348,235,5229.869140625,-3.0463037490844727,1,muy bajo,rural,sur,femenino,15.099246978759766
refresco normal,8.571428298950195,folio_232169__intp_3,23,M2348,235,7844.80419921875,-4.157498359680176,1,muy bajo,rural,sur,femenino,15.972620964050293
aguas de fruta natural con azúcar,34.28571319580078,folio_240045__intp_1,24,M2401,243,10094.25,-0.9348770380020142,1,bajo,urbano,centro,femenino,55.10472106933594
refresco normal,240,folio_240045__intp_1,24,M2401,243,10094.25,-0.9348770380020142,1,bajo,urbano,centro,femenino,55.10472106933594
refresco normal,102.85713958740234,folio_240081__intp_3,24,M2402,242,4042.217041015625,-2.4892497062683105,1,muy bajo,rural,centro,femenino,14.718685150146484
refresco normal,154.2857208251953,folio_240095__intp_4,24,M2403,242,1619.7161865234375,-2.892467498779297,1,muy bajo,rural,centro,masculino,14.945926666259766
refresco normal,102.85713958740234,folio_240108__intp_5,24,M2403,242,6968.99755859375,-2.089195966720581,1,muy bajo,rural,centro,masculino,15.049964904785156
refresco normal,6,folio_240129__intp_3,24,M2404,241,188.04649353027344,2.0758514404296875,4,muy alto,rural,centro,masculino,12.098562240600586
aguas de fruta natural con azúcar,1.028571367263794,folio_240129__intp_3,24,M2404,241,188.04649353027344,2.0758514404296875,4,muy alto,rural,centro,masculino,12.098562240600586
refresco normal,480,folio_240140__intp_2,24,M2404,241,48756.26171875,1.3314162492752075,3,alto,rural,centro,masculino,36.240928649902344
aguas de fruta natural con azúcar,549.64288330078125,folio_240143__intp_4,24,M2404,241,10427.1982421875,0.9527221322059631,3,alto,rural,centro,masculino,16.74469566345215
néctares de frutas o pulpa de frutas industrializados con az,34.28571319580078,folio_240147__intp_4,24,M2404,241,4846.92431640625,1.72346031665802,4,muy alto,rural,centro,masculino,12.449007034301758
refresco normal,102.85713958740234,folio_240147__intp_4,24,M2404,241,4846.92431640625,1.72346031665802,4,muy alto,rural,centro,masculino,12.449007034301758
jugos naturales con azúcar,205.7142791748047,folio_240147__intp_4,24,M2404,241,4846.92431640625,1.72346031665802,4,muy alto,rural,centro,masculino,12.449007034301758
aguas de fruta natural con azúcar,68.57142639160156,folio_240148__intp_1,24,M2404,241,6771.111328125,-2.2253482341766357,1,muy bajo,rural,centro,femenino,38.3572883605957
refresco normal,68.57142639160156,folio_240148__intp_1,24,M2404,241,6771.111328125,-2.2253482341766357,1,muy bajo,rural,centro,femenino,38.3572883605957
refresco normal,154.2857208251953,folio_240205__intp_3,24,M2405,245,275.63525390625,0.041164424270391464,2,medio,urbano,centro,femenino,12.172484397888184
néctares de frutas o pulpa de frutas industrializados con az,102.85713958740234,folio_240205__intp_3,24,M2405,245,275.63525390625,0.041164424270391464,2,medio,urbano,centro,femenino,12.172484397888184
refresco normal,102.85713958740234,folio_240206__intp_1,24,M2405,245,14209.0732421875,-0.4982512593269348,2,bajo,urbano,centro,masculino,31.06639289855957
refresco normal,600,folio_240209__intp_5,24,M2405,245,3044.801513671875,-0.508089542388916,2,bajo,urbano,centro,masculino,16.76386070251465
refresco normal,34.28571319580078,folio_240214__intp_1,24,M2405,245,18301.390625,-5.045750617980957,1,muy bajo,urbano,centro,femenino,76.4599609375
refresco normal,102.85713958740234,folio_240228__intp_2,24,M2405,245,34028.4921875,2.270564079284668,4,muy alto,urbano,centro,femenino,46.08624267578125
refresco normal,305.3571472167969,folio_240229__intp_1,24,M2405,245,15314.158203125,-0.6776791214942932,2,bajo,urbano,centro,masculino,50.595481872558594
refresco normal,68.57142639160156,folio_240238__intp_2,24,M2407,245,15328.1494140625,-3.6399006843566895,1,muy bajo,urbano,centro,femenino,38.50513458251953
refresco normal,26.16428565979004,folio_240244__intp_1,24,M2407,245,8243.869140625,0.04016513749957085,2,medio,urbano,centro,femenino,64.7474365234375
refresco normal,102.85713958740234,folio_240250__intp_2,24,M2407,245,3323.146484375,0.36241114139556885,2,medio,urbano,centro,femenino,13.653660774230957
aguas de fruta natural con azúcar,308.5714416503906,folio_240250__intp_2,24,M2407,245,3323.146484375,0.36241114139556885,2,medio,urbano,centro,femenino,13.653660774230957
refresco normal,707.14288330078125,folio_240269__intp_5,24,M2407,245,2743.064453125,1.2493765354156494,3,alto,urbano,centro,masculino,18.039697647094727
néctares de frutas o pulpa de frutas industrializados con az,176.7857208251953,folio_240277__intp_1,24,M2408,245,15749.2802734375,-0.6635262966156006,2,bajo,urbano,centro,masculino,41.60164260864258
refresco normal,165,folio_240277__intp_1,24,M2408,245,15749.2802734375,-0.6635262966156006,2,bajo,urbano,centro,masculino,41.60164260864258
refresco normal,102.85713958740234,folio_240279__intp_1,24,M2408,245,12525.25390625,-1.559330701828003,1,muy bajo,urbano,centro,masculino,26.94318962097168
refresco normal,77.14286041259766,folio_240293__intp_6,24,M2408,245,13135.982421875,0.0145735377445817,2,medio,urbano,centro,masculino,17.459274291992188
néctares de frutas o pulpa de frutas industrializados con az,29.464284896850586,folio_240293__intp_6,24,M2408,245,13135.982421875,0.0145735377445817,2,medio,urbano,centro,masculino,17.459274291992188
refresco normal,514.28570556640625,folio_240299__intp_4,24,M2408,245,9863.0986328125,0.21844223141670227,2,medio,urbano,centro,femenino,12.79945182800293
aguas de fruta natural con azúcar,514.28570556640625,folio_240299__intp_4,24,M2408,245,9863.0986328125,0.21844223141670227,2,medio,urbano,centro,femenino,12.79945182800293
refresco normal,176.7857208251953,folio_240322__intp_4,24,M2409,245,345.3174133300781,-3.823385715484619,1,muy bajo,urbano,centro,femenino,15.715263366699219
néctares de frutas o pulpa de frutas industrializados con az,23.571428298950195,folio_240322__intp_4,24,M2409,245,345.3174133300781,-3.823385715484619,1,muy bajo,urbano,centro,femenino,15.715263366699219
refresco normal,35.35714340209961,folio_240324__intp_2,24,M2409,245,1382.1741943359375,-4.241650104522705,1,muy bajo,urbano,centro,femenino,58.19301986694336
aguas de fruta natural con azúcar,51.42856979370117,folio_240342__intp_2,24,M2409,245,306.6029968261719,-5.282740116119385,1,muy bajo,urbano,centro,masculino,15.775495529174805
refresco normal,34.28571319580078,folio_240368__intp_3,24,M2406,241,6656.44287109375,0.26933753490448,2,medio,rural,centro,masculino,19.89596176147461
aguas de fruta natural con azúcar,570,folio_240382__intp_1,24,M2410,242,7800.7958984375,-3.7724905014038086,1,muy bajo,rural,centro,masculino,36.62696838378906
refresco normal,154.2857208251953,folio_240414__intp_4,24,M2410,242,1794.516845703125,-1.070810317993164,1,bajo,rural,centro,masculino,16.57221031188965
aguas de fruta natural con azúcar,377.1428527832031,folio_240414__intp_4,24,M2410,242,1794.516845703125,-1.070810317993164,1,bajo,rural,centro,masculino,16.57221031188965
refresco normal,300,folio_240431__intp_4,24,M2411,243,8917.0615234375,-3.4153494834899902,1,muy bajo,urbano,centro,masculino,18.494182586669922
néctares de frutas o pulpa de frutas industrializados con az,40.71428680419922,folio_240438__intp_6,24,M2411,243,11889.416015625,-1.6358176469802856,1,muy bajo,urbano,centro,masculino,14.187541961669922
refresco normal,1200,folio_240438__intp_6,24,M2411,243,11889.416015625,-1.6358176469802856,1,muy bajo,urbano,centro,masculino,14.187541961669922
refresco normal,102.85713958740234,folio_240448__intp_5,24,M2411,243,6394.43115234375,-1.0465059280395508,1,bajo,urbano,centro,masculino,13.297740936279297
refresco normal,7.125,folio_240455__intp_3,24,M2412,242,12586.4013671875,-2.288832664489746,1,muy bajo,rural,centro,masculino,38.984256744384766
refresco normal,3.4285714626312256,folio_240460__intp_1,24,M2412,242,3495.917236328125,-4.017709255218506,1,muy bajo,rural,centro,femenino,47.44969177246094
refresco normal,34.28571319580078,folio_240467__intp_3,24,M2412,242,30083.095703125,-1.6709314584732056,1,muy bajo,rural,centro,femenino,85.9794692993164
refresco normal,471.4285583496094,folio_240469__intp_3,24,M2412,242,5004.92333984375,-3.173799514770508,1,muy bajo,rural,centro,masculino,17.91101837158203
néctares de frutas o pulpa de frutas industrializados con az,205.7142791748047,folio_240475__intp_3,24,M2412,242,1345.8876953125,-1.2009433507919312,1,bajo,rural,centro,masculino,15.23340129852295
refresco normal,47.14285659790039,folio_240516__intp_3,24,M2414,243,3448.099853515625,1.0822540521621704,3,alto,urbano,centro,femenino,16.276521682739258
néctares de frutas o pulpa de frutas industrializados con az,6.857142925262451,folio_240535__intp_1,24,M2414,243,12246.09765625,0.7865988612174988,3,alto,urbano,centro,masculino,30.031484603881836
refresco normal,600,folio_240535__intp_1,24,M2414,243,12246.09765625,0.7865988612174988,3,alto,urbano,centro,masculino,30.031484603881836
néctares de frutas o pulpa de frutas industrializados con az,34.28571319580078,folio_240547__intp_4,24,M2413,241,3023.887451171875,-2.732635974884033,1,muy bajo,rural,centro,masculino,13.218342781066895
refresco normal,102.85713958740234,folio_240547__intp_4,24,M2413,241,3023.887451171875,-2.732635974884033,1,muy bajo,rural,centro,masculino,13.218342781066895
néctares de frutas o pulpa de frutas industrializados con az,34.28571319580078,folio_240563__intp_3,24,M2413,241,2713.873046875,-0.3445660471916199,2,medio,rural,centro,femenino,15.446953773498535
aguas de fruta natural con azúcar,102.85713958740234,folio_240563__intp_3,24,M2413,241,2713.873046875,-0.3445660471916199,2,medio,rural,centro,femenino,15.446953773498535
refresco normal,205.7142791748047,folio_240568__intp_3,24,M2413,241,5183.80712890625,-1.5070618391036987,1,muy bajo,rural,centro,masculino,15.222450256347656
refresco normal,51.42856979370117,folio_240593__intp_3,24,M2416,245,10636.8408203125,0.041164424270391464,2,medio,urbano,centro,masculino,18.398357391357422
néctares de frutas o pulpa de frutas industrializados con az,70.71428680419922,folio_240593__intp_3,24,M2416,245,10636.8408203125,0.041164424270391464,2,medio,urbano,centro,masculino,18.398357391357422
refresco normal,165,folio_240598__intp_1,24,M2416,245,38532.109375,1.0357611179351807,3,alto,urbano,centro,masculino,53.10335159301758
jugos naturales con azúcar,34.28571319580078,folio_240602__intp_3,24,M2416,245,7986.62841796875,-1.9833673238754272,1,muy bajo,urbano,centro,femenino,13.941136360168457
refresco normal,1200,folio_240602__intp_3,24,M2416,245,7986.62841796875,-1.9833673238754272,1,muy bajo,urbano,centro,femenino,13.941136360168457
refresco normal,205.7142791748047,folio_240605__intp_3,24,M2416,245,6592.498046875,0.5162474513053894,3,medio,urbano,centro,masculino,17.215604782104492
bebidas o aguas de sabor industrializadas con azúcar (frutsi,0.7071428298950195,folio_240616__intp_3,24,M2416,245,3296.2490234375,0.013574251905083656,2,medio,urbano,centro,masculino,12.832305908203125
aguas de fruta natural con azúcar,2.3999998569488525,folio_240616__intp_3,24,M2416,245,3296.2490234375,0.013574251905083656,2,medio,urbano,centro,masculino,12.832305908203125
refresco normal,165,folio_240634__intp_2,24,M2415,242,10319.767578125,-0.23018628358840942,2,medio,rural,centro,femenino,74.62286376953125
refresco normal,102.85713958740234,folio_240651__intp_1,24,M2415,242,8635.330078125,-1.0209143161773682,1,bajo,rural,centro,masculino,69.215606689453125
néctares de frutas o pulpa de frutas industrializados con az,102.85713958740234,folio_240659__intp_2,24,M2417,243,3347.669677734375,-2.243032217025757,1,muy bajo,urbano,centro,femenino,20.235454559326172
refresco normal,102.85713958740234,folio_240659__intp_2,24,M2417,243,3347.669677734375,-2.243032217025757,1,muy bajo,urbano,centro,femenino,20.235454559326172
refresco normal,188.57142639160156,folio_240662__intp_2,24,M2417,243,13390.6787109375,-0.791907787322998,2,bajo,urbano,centro,femenino,24.470909118652344
refresco normal,771.4285888671875,folio_240679__intp_4,24,M2417,243,5944.7080078125,0.43776199221611023,2,medio,urbano,centro,masculino,13.785078048706055
aguas de fruta natural con azúcar,137.14285278320312,folio_240683__intp_4,24,M2417,243,12788.8623046875,1.4045000076293945,3,alto,urbano,centro,masculino,13.801505088806152
néctares de frutas o pulpa de frutas industrializados con az,102.85713958740234,folio_240683__intp_4,24,M2417,243,12788.8623046875,1.4045000076293945,3,alto,urbano,centro,masculino,13.801505088806152
refresco normal,480,folio_240683__intp_4,24,M2417,243,12788.8623046875,1.4045000076293945,3,alto,urbano,centro,masculino,13.801505088806152
néctares de frutas o pulpa de frutas industrializados con az,2.357142925262451,folio_240695__intp_2,24,M2417,243,33476.69921875,0.19500072300434113,2,medio,urbano,centro,femenino,27.507186889648438
refresco normal,385.71429443359375,folio_240695__intp_2,24,M2417,243,33476.69921875,0.19500072300434113,2,medio,urbano,centro,femenino,27.507186889648438
aguas de fruta natural con azúcar,85.71428680419922,folio_240711__intp_3,24,R2408,245,48387.65625,2.290466070175171,4,muy alto,urbano,centro,masculino,30.261463165283203
refresco normal,1200,folio_240711__intp_3,24,R2408,245,48387.65625,2.290466070175171,4,muy alto,urbano,centro,masculino,30.261463165283203
néctares de frutas o pulpa de frutas industrializados con az,102.85713958740234,folio_240768__intp_5,24,M2419,245,8261.6240234375,0.3752768039703369,2,medio,urbano,centro,masculino,12.859684944152832
refresco normal,240,folio_240768__intp_5,24,M2419,245,8261.6240234375,0.3752768039703369,2,medio,urbano,centro,masculino,12.859684944152832
refresco normal,205.7142791748047,folio_240788__intp_6,24,M2420,245,8650.3984375,2.5861213207244873,4,muy alto,urbano,centro,femenino,18.488706588745117
refresco normal,27.428571701049805,folio_240882__intp_2,24,M2423,245,22313.40625,2.1034417152404785,4,muy alto,urbano,centro,femenino,53.21012878417969
néctares de frutas o pulpa de frutas industrializados con az,102.85713958740234,folio_240909__intp_6,24,M2423,245,3993.1181640625,3.8753738403320312,4,muy alto,urbano,centro,masculino,14.094454765319824
refresco normal,600,folio_240909__intp_6,24,M2423,245,3993.1181640625,3.8753738403320312,4,muy alto,urbano,centro,masculino,14.094454765319824
néctares de frutas o pulpa de frutas industrializados con az,188.57142639160156,folio_240981__intp_4,24,M2424,245,7641.185546875,2.2894668579101562,4,muy alto,urbano,centro,femenino,15.091032981872559
refresco normal,720,folio_240981__intp_4,24,M2424,245,7641.185546875,2.2894668579101562,4,muy alto,urbano,centro,femenino,15.091032981872559
refresco normal,102.85713958740234,folio_240995__intp_3,24,M2425,245,4613.634765625,1.4045000076293945,3,alto,urbano,centro,femenino,18.77070426940918
refresco normal,34.28571319580078,folio_241001__intp_1,24,M2425,245,11445.2392578125,-1.193638563156128,1,bajo,urbano,centro,femenino,49.78781509399414
aguas de fruta natural con azúcar,205.7142791748047,folio_241018__intp_1,24,M2425,245,17807.072265625,1.0556631088256836,3,alto,urbano,centro,masculino,38.45859146118164
refresco normal,1200,folio_241018__intp_1,24,M2425,245,17807.072265625,1.0556631088256836,3,alto,urbano,centro,masculino,38.45859146118164
aguas de fruta natural con azúcar,305.3571472167969,folio_241027__intp_3,24,M2425,245,3808.28759765625,-0.38302332162857056,2,bajo,urbano,centro,masculino,14.034222602844238
néctares de frutas o pulpa de frutas industrializados con az,40.71428680419922,folio_241027__intp_3,24,M2425,245,3808.28759765625,-0.38302332162857056,2,bajo,urbano,centro,masculino,14.034222602844238
bebidas o aguas de sabor industrializadas con azúcar (frutsi,205.7142791748047,folio_241030__intp_3,24,M2425,245,4096.388671875,2.692753314971924,4,muy alto,urbano,centro,masculino,15.657768249511719
refresco normal,360,folio_241040__intp_1,24,M2426,245,33318.640625,1.6991558074951172,4,muy alto,urbano,centro,masculino,77.292266845703125
refresco normal,34.28571319580078,folio_241042__intp_3,24,M2426,245,16050.796875,1.994810938835144,4,muy alto,urbano,centro,femenino,14.510608673095703
néctares de frutas o pulpa de frutas industrializados con az,392.8571472167969,folio_241042__intp_3,24,M2426,245,16050.796875,1.994810938835144,4,muy alto,urbano,centro,femenino,14.510608673095703
bebidas o aguas de sabor industrializadas con azúcar (frutsi,514.28570556640625,folio_241042__intp_3,24,M2426,245,16050.796875,1.994810938835144,4,muy alto,urbano,centro,femenino,14.510608673095703
refresco normal,600,folio_241133__intp_1,24,M2428,245,17061.720703125,1.376909852027893,3,alto,urbano,centro,masculino,56.19986343383789
